Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6635744, ,            -1,     0.6635744, ,            -1,     0.6635744, ,            -1,     0.6635744, ,            -1,     0.6635744, , 
         -0.8,     0.6639835, ,          -0.8,     0.6639835, ,          -0.8,     0.6639835, ,          -0.8,     0.6639835, ,          -0.8,     0.6639835, , 
         -0.6,     0.6643284, ,          -0.6,     0.6643284, ,          -0.6,     0.6643284, ,          -0.6,     0.6643284, ,          -0.6,     0.6643284, , 
         -0.4,     0.6646215, ,          -0.4,     0.6646215, ,          -0.4,     0.6646215, ,          -0.4,     0.6646215, ,          -0.4,     0.6646215, , 
         -0.2,     0.6648726, ,          -0.2,     0.6648726, ,          -0.2,     0.6648726, ,          -0.2,     0.6648726, ,          -0.2,     0.6648726, , 
            0,     0.6650893, ,             0,     0.6650893, ,             0,     0.6650893, ,             0,     0.6650893, ,             0,     0.6650893, , 
          0.2,     0.6652774, ,           0.2,     0.6652774, ,           0.2,     0.6652774, ,           0.2,     0.6652774, ,           0.2,     0.6652774, , 
          0.4,     0.6654416, ,           0.4,     0.6654416, ,           0.4,     0.6654416, ,           0.4,     0.6654416, ,           0.4,     0.6654416, , 
          0.6,     0.6655857, ,           0.6,     0.6655857, ,           0.6,     0.6655857, ,           0.6,     0.6655857, ,           0.6,     0.6655857, , 
          0.8,     0.6657129, ,           0.8,     0.6657129, ,           0.8,     0.6657129, ,           0.8,     0.6657129, ,           0.8,     0.6657129, , 
            1,     0.6658256, ,             1,     0.6658256, ,             1,     0.6658256, ,             1,     0.6658256, ,             1,     0.6658256, , 
          1.2,      0.665926, ,           1.2,      0.665926, ,           1.2,      0.665926, ,           1.2,      0.665926, ,           1.2,      0.665926, , 
          1.4,     0.6660159, ,           1.4,     0.6660159, ,           1.4,     0.6660159, ,           1.4,     0.6660159, ,           1.4,     0.6660159, , 
          1.6,     0.6660967, ,           1.6,     0.6660967, ,           1.6,     0.6660967, ,           1.6,     0.6660967, ,           1.6,     0.6660967, , 
          1.8,     0.6661698, ,           1.8,     0.6661698, ,           1.8,     0.6661698, ,           1.8,     0.6661698, ,           1.8,     0.6661698, , 
            2,     0.6662362, ,             2,     0.6662362, ,             2,     0.6662362, ,             2,     0.6662362, ,             2,     0.6662362, , 
          2.2,     0.6662967, ,           2.2,     0.6662967, ,           2.2,     0.6662967, ,           2.2,     0.6662967, ,           2.2,     0.6662967, , 
          2.4,     0.6663524, ,           2.4,     0.6663524, ,           2.4,     0.6663524, ,           2.4,     0.6663524, ,           2.4,     0.6663524, , 
          2.6,     0.6664038, ,           2.6,     0.6664038, ,           2.6,     0.6664038, ,           2.6,     0.6664038, ,           2.6,     0.6664038, , 
          2.8,     0.6664515, ,           2.8,     0.6664515, ,           2.8,     0.6664515, ,           2.8,     0.6664515, ,           2.8,     0.6664515, , 
            3,     0.6664962, ,             3,     0.6664962, ,             3,     0.6664962, ,             3,     0.6664962, ,             3,     0.6664962, , 
          3.2,     0.6665382, ,           3.2,     0.6665382, ,           3.2,     0.6665382, ,           3.2,     0.6665382, ,           3.2,     0.6665382, , 
          3.4,      0.666578, ,           3.4,      0.666578, ,           3.4,      0.666578, ,           3.4,      0.666578, ,           3.4,      0.666578, , 
          3.6,      0.666616, ,           3.6,      0.666616, ,           3.6,      0.666616, ,           3.6,      0.666616, ,           3.6,      0.666616, , 
          3.8,     0.6666525, ,           3.8,     0.6666525, ,           3.8,     0.6666525, ,           3.8,     0.6666525, ,           3.8,     0.6666525, , 
            4,     0.6666877, ,             4,     0.6666877, ,             4,     0.6666877, ,             4,     0.6666877, ,             4,     0.6666877, , 
          4.2,     0.6667221, ,           4.2,     0.6667221, ,           4.2,     0.6667221, ,           4.2,     0.6667221, ,           4.2,     0.6667221, , 
          4.4,     0.6667557, ,           4.4,     0.6667557, ,           4.4,     0.6667557, ,           4.4,     0.6667557, ,           4.4,     0.6667557, , 
          4.6,     0.6667889, ,           4.6,     0.6667889, ,           4.6,     0.6667889, ,           4.6,     0.6667889, ,           4.6,     0.6667889, , 
          4.8,     0.6668218, ,           4.8,     0.6668218, ,           4.8,     0.6668218, ,           4.8,     0.6668218, ,           4.8,     0.6668218, , 
            5,     0.6668547, ,             5,     0.6668547, ,             5,     0.6668547, ,             5,     0.6668547, ,             5,     0.6668547, , 
          5.2,     0.6668876, ,           5.2,     0.6668876, ,           5.2,     0.6668876, ,           5.2,     0.6668876, ,           5.2,     0.6668876, , 
          5.4,     0.6669208, ,           5.4,     0.6669208, ,           5.4,     0.6669208, , , , , , , , 
          5.6,     0.6669543, , , , , , , , , , , , , , 

