Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      0.277099, ,            -2,      0.277099, ,            -2,      0.277099, ,            -2,      0.277099, ,            -2,      0.277099, , 
         -1.8,     0.2928406, ,          -1.8,     0.2928406, ,          -1.8,     0.2928406, ,          -1.8,     0.2928406, ,          -1.8,     0.2928406, , 
         -1.6,     0.3085766, ,          -1.6,     0.3085766, ,          -1.6,     0.3085766, ,          -1.6,     0.3085766, ,          -1.6,     0.3085766, , 
         -1.4,     0.3243063, ,          -1.4,     0.3243063, ,          -1.4,     0.3243063, ,          -1.4,     0.3243063, ,          -1.4,     0.3243063, , 
         -1.2,     0.3400295, ,          -1.2,     0.3400295, ,          -1.2,     0.3400295, ,          -1.2,     0.3400295, ,          -1.2,     0.3400295, , 
           -1,     0.3557457, ,            -1,     0.3557457, ,            -1,     0.3557457, ,            -1,     0.3557457, ,            -1,     0.3557457, , 
         -0.8,     0.3714545, ,          -0.8,     0.3714545, ,          -0.8,     0.3714545, ,          -0.8,     0.3714545, ,          -0.8,     0.3714545, , 
         -0.6,     0.3871555, ,          -0.6,     0.3871555, ,          -0.6,     0.3871555, ,          -0.6,     0.3871555, ,          -0.6,     0.3871555, , 
         -0.4,     0.4028483, ,          -0.4,     0.4028483, ,          -0.4,     0.4028483, ,          -0.4,     0.4028483, ,          -0.4,     0.4028483, , 
         -0.2,     0.4185324, ,          -0.2,     0.4185324, ,          -0.2,     0.4185324, ,          -0.2,     0.4185324, ,          -0.2,     0.4185324, , 
            0,     0.4342074, ,             0,     0.4342074, ,             0,     0.4342074, ,             0,     0.4342074, ,             0,     0.4342074, , 
          0.2,     0.4498731, ,           0.2,     0.4498731, ,           0.2,     0.4498731, ,           0.2,     0.4498731, ,           0.2,     0.4498731, , 
          0.4,     0.4655288, ,           0.4,     0.4655288, ,           0.4,     0.4655288, ,           0.4,     0.4655288, ,           0.4,     0.4655288, , 
          0.6,     0.4811742, ,           0.6,     0.4811742, ,           0.6,     0.4811742, ,           0.6,     0.4811742, ,           0.6,     0.4811742, , 
          0.8,      0.496809, ,           0.8,      0.496809, ,           0.8,      0.496809, ,           0.8,      0.496809, ,           0.8,      0.496809, , 
            1,     0.5124327, ,             1,     0.5124327, ,             1,     0.5124327, ,             1,     0.5124327, ,             1,     0.5124327, , 
          1.2,     0.5280448, ,           1.2,     0.5280448, ,           1.2,     0.5280448, ,           1.2,     0.5280448, ,           1.2,     0.5280448, , 
          1.4,      0.543645, ,           1.4,      0.543645, ,           1.4,      0.543645, ,           1.4,      0.543645, ,           1.4,      0.543645, , 
          1.6,     0.5592329, ,           1.6,     0.5592329, ,           1.6,     0.5592329, ,           1.6,     0.5592329, ,           1.6,     0.5592329, , 
          1.8,     0.5748081, ,           1.8,     0.5748081, ,           1.8,     0.5748081, ,           1.8,     0.5748081, ,           1.8,     0.5748081, , 
            2,     0.5903701, ,             2,     0.5903701, ,             2,     0.5903701, ,             2,     0.5903701, ,             2,     0.5903701, , 
          2.2,     0.6059186, ,           2.2,     0.6059186, ,           2.2,     0.6059186, ,           2.2,     0.6059186, ,           2.2,     0.6059186, , 
          2.4,     0.6214531, ,           2.4,     0.6214531, ,           2.4,     0.6214531, ,           2.4,     0.6214531, ,           2.4,     0.6214531, , 
          2.6,     0.6369733, ,           2.6,     0.6369733, ,           2.6,     0.6369733, ,           2.6,     0.6369733, ,           2.6,     0.6369733, , 
          2.8,     0.6524787, ,           2.8,     0.6524787, ,           2.8,     0.6524787, ,           2.8,     0.6524787, ,           2.8,     0.6524787, , 
            3,      0.667969, ,             3,      0.667969, ,             3,      0.667969, ,             3,      0.667969, ,             3,      0.667969, , 
          3.2,     0.6834438, ,           3.2,     0.6834438, ,           3.2,     0.6834438, ,           3.2,     0.6834438, ,           3.2,     0.6834438, , 
          3.4,     0.6989025, ,           3.4,     0.6989025, ,           3.4,     0.6989025, ,           3.4,     0.6989025, ,           3.4,     0.6989025, , 
          3.6,      0.714345, ,           3.6,      0.714345, ,           3.6,      0.714345, ,           3.6,      0.714345, ,           3.6,      0.714345, , 
          3.8,     0.7297706, ,           3.8,     0.7297706, ,           3.8,     0.7297706, ,           3.8,     0.7297706, ,           3.8,     0.7297706, , 
            4,     0.7451792, ,             4,     0.7451792, ,             4,     0.7451792, ,             4,     0.7451792, ,             4,     0.7451792, , 
          4.2,     0.7605702, ,           4.2,     0.7605702, , , , ,           4.2,     0.7605702, ,           4.2,     0.7605702, , 
          4.4,     0.7759433, , , , , , , ,           4.4,     0.7759433, ,           4.4,     0.7759433, , 
          4.6,      0.791298, , , , , , , ,           4.6,      0.791298, ,           4.6,      0.791298, , 

