Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6148691, ,            -1,     0.6148691, ,            -1,     0.6148691, ,            -1,     0.6148691, ,            -1,     0.6148691, , 
         -0.8,     0.6146718, ,          -0.8,     0.6146718, ,          -0.8,     0.6146718, ,          -0.8,     0.6146718, ,          -0.8,     0.6146718, , 
         -0.6,     0.6144691, ,          -0.6,     0.6144691, ,          -0.6,     0.6144691, ,          -0.6,     0.6144691, ,          -0.6,     0.6144691, , 
         -0.4,     0.6142613, ,          -0.4,     0.6142613, ,          -0.4,     0.6142613, ,          -0.4,     0.6142613, ,          -0.4,     0.6142613, , 
         -0.2,     0.6140485, ,          -0.2,     0.6140485, ,          -0.2,     0.6140485, ,          -0.2,     0.6140485, ,          -0.2,     0.6140485, , 
            0,      0.613831, ,             0,      0.613831, ,             0,      0.613831, ,             0,      0.613831, ,             0,      0.613831, , 
          0.2,     0.6136089, ,           0.2,     0.6136089, ,           0.2,     0.6136089, ,           0.2,     0.6136089, ,           0.2,     0.6136089, , 
          0.4,     0.6133825, ,           0.4,     0.6133825, ,           0.4,     0.6133825, ,           0.4,     0.6133825, ,           0.4,     0.6133825, , 
          0.6,     0.6131518, ,           0.6,     0.6131518, ,           0.6,     0.6131518, ,           0.6,     0.6131518, ,           0.6,     0.6131518, , 
          0.8,     0.6129172, ,           0.8,     0.6129172, ,           0.8,     0.6129172, ,           0.8,     0.6129172, ,           0.8,     0.6129172, , 
            1,     0.6126787, ,             1,     0.6126787, ,             1,     0.6126787, ,             1,     0.6126787, ,             1,     0.6126787, , 
          1.2,     0.6124364, ,           1.2,     0.6124364, ,           1.2,     0.6124364, ,           1.2,     0.6124364, ,           1.2,     0.6124364, , 
          1.4,     0.6121906, ,           1.4,     0.6121906, ,           1.4,     0.6121906, ,           1.4,     0.6121906, ,           1.4,     0.6121906, , 
          1.6,     0.6119413, ,           1.6,     0.6119413, ,           1.6,     0.6119413, ,           1.6,     0.6119413, ,           1.6,     0.6119413, , 
          1.8,     0.6116887, ,           1.8,     0.6116887, ,           1.8,     0.6116887, ,           1.8,     0.6116887, ,           1.8,     0.6116887, , 
            2,     0.6114329, ,             2,     0.6114329, ,             2,     0.6114329, ,             2,     0.6114329, ,             2,     0.6114329, , 
          2.2,      0.611174, ,           2.2,      0.611174, ,           2.2,      0.611174, ,           2.2,      0.611174, ,           2.2,      0.611174, , 
          2.4,     0.6109121, ,           2.4,     0.6109121, ,           2.4,     0.6109121, ,           2.4,     0.6109121, ,           2.4,     0.6109121, , 
          2.6,     0.6106473, ,           2.6,     0.6106473, ,           2.6,     0.6106473, ,           2.6,     0.6106473, ,           2.6,     0.6106473, , 
          2.8,     0.6103798, ,           2.8,     0.6103798, ,           2.8,     0.6103798, ,           2.8,     0.6103798, ,           2.8,     0.6103798, , 
            3,     0.6101095, ,             3,     0.6101095, ,             3,     0.6101095, ,             3,     0.6101095, ,             3,     0.6101095, , 
          3.2,     0.6098367, ,           3.2,     0.6098367, ,           3.2,     0.6098367, ,           3.2,     0.6098367, ,           3.2,     0.6098367, , 
          3.4,     0.6095614, ,           3.4,     0.6095614, ,           3.4,     0.6095614, ,           3.4,     0.6095614, ,           3.4,     0.6095614, , 
          3.6,     0.6092837, ,           3.6,     0.6092837, ,           3.6,     0.6092837, ,           3.6,     0.6092837, ,           3.6,     0.6092837, , 
          3.8,     0.6090036, ,           3.8,     0.6090036, ,           3.8,     0.6090036, ,           3.8,     0.6090036, ,           3.8,     0.6090036, , 
            4,     0.6087213, ,             4,     0.6087213, ,             4,     0.6087213, ,             4,     0.6087213, ,             4,     0.6087213, , 
          4.2,     0.6084368, ,           4.2,     0.6084368, ,           4.2,     0.6084368, ,           4.2,     0.6084368, ,           4.2,     0.6084368, , 
          4.4,     0.6081503, ,           4.4,     0.6081503, ,           4.4,     0.6081503, ,           4.4,     0.6081503, ,           4.4,     0.6081503, , 
          4.6,     0.6078617, ,           4.6,     0.6078617, ,           4.6,     0.6078617, ,           4.6,     0.6078617, ,           4.6,     0.6078617, , 
          4.8,     0.6075711, ,           4.8,     0.6075711, ,           4.8,     0.6075711, ,           4.8,     0.6075711, ,           4.8,     0.6075711, , 
            5,     0.6072787, ,             5,     0.6072787, ,             5,     0.6072787, ,             5,     0.6072787, ,             5,     0.6072787, , 
          5.2,     0.6069844, ,           5.2,     0.6069844, ,           5.2,     0.6069844, ,           5.2,     0.6069844, ,           5.2,     0.6069844, , 
          5.4,     0.6066884, ,           5.4,     0.6066884, ,           5.4,     0.6066884, ,           5.4,     0.6066884, ,           5.4,     0.6066884, , 
          5.6,     0.6063907, ,           5.6,     0.6063907, ,           5.6,     0.6063907, ,           5.6,     0.6063907, ,           5.6,     0.6063907, , 
          5.8,     0.6060913, ,           5.8,     0.6060913, ,           5.8,     0.6060913, ,           5.8,     0.6060913, ,           5.8,     0.6060913, , 
            6,     0.6057904, ,             6,     0.6057904, ,             6,     0.6057904, ,             6,     0.6057904, ,             6,     0.6057904, , 
          6.2,      0.605488, ,           6.2,      0.605488, ,           6.2,      0.605488, ,           6.2,      0.605488, ,           6.2,      0.605488, , 
