Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,    0.09121095, ,            -2,    0.09121095, ,            -2,    0.09121095, ,            -2,    0.09121095, ,            -2,    0.09121095, , 
         -1.8,    0.09997954, ,          -1.8,    0.09997954, ,          -1.8,    0.09997954, ,          -1.8,    0.09997954, ,          -1.8,    0.09997954, , 
         -1.6,     0.1087454, ,          -1.6,     0.1087454, ,          -1.6,     0.1087454, ,          -1.6,     0.1087454, ,          -1.6,     0.1087454, , 
         -1.4,     0.1175081, ,          -1.4,     0.1175081, ,          -1.4,     0.1175081, ,          -1.4,     0.1175081, ,          -1.4,     0.1175081, , 
         -1.2,     0.1262675, ,          -1.2,     0.1262675, ,          -1.2,     0.1262675, ,          -1.2,     0.1262675, ,          -1.2,     0.1262675, , 
           -1,     0.1350231, ,            -1,     0.1350231, ,            -1,     0.1350231, ,            -1,     0.1350231, ,            -1,     0.1350231, , 
         -0.8,     0.1437745, ,          -0.8,     0.1437745, ,          -0.8,     0.1437745, ,          -0.8,     0.1437745, ,          -0.8,     0.1437745, , 
         -0.6,     0.1525216, ,          -0.6,     0.1525216, ,          -0.6,     0.1525216, ,          -0.6,     0.1525216, ,          -0.6,     0.1525216, , 
         -0.4,     0.1612639, ,          -0.4,     0.1612639, ,          -0.4,     0.1612639, ,          -0.4,     0.1612639, ,          -0.4,     0.1612639, , 
         -0.2,     0.1700011, ,          -0.2,     0.1700011, ,          -0.2,     0.1700011, ,          -0.2,     0.1700011, ,          -0.2,     0.1700011, , 
            0,     0.1787328, ,             0,     0.1787328, ,             0,     0.1787328, ,             0,     0.1787328, ,             0,     0.1787328, , 
          0.2,     0.1874588, ,           0.2,     0.1874588, ,           0.2,     0.1874588, ,           0.2,     0.1874588, ,           0.2,     0.1874588, , 
          0.4,     0.1961787, ,           0.4,     0.1961787, ,           0.4,     0.1961787, ,           0.4,     0.1961787, ,           0.4,     0.1961787, , 
          0.6,     0.2048921, ,           0.6,     0.2048921, ,           0.6,     0.2048921, ,           0.6,     0.2048921, ,           0.6,     0.2048921, , 
          0.8,     0.2135987, ,           0.8,     0.2135987, ,           0.8,     0.2135987, ,           0.8,     0.2135987, ,           0.8,     0.2135987, , 
            1,     0.2222983, ,             1,     0.2222983, ,             1,     0.2222983, ,             1,     0.2222983, ,             1,     0.2222983, , 
          1.2,     0.2309904, ,           1.2,     0.2309904, ,           1.2,     0.2309904, ,           1.2,     0.2309904, ,           1.2,     0.2309904, , 
          1.4,     0.2396747, ,           1.4,     0.2396747, ,           1.4,     0.2396747, ,           1.4,     0.2396747, ,           1.4,     0.2396747, , 
          1.6,      0.248351, ,           1.6,      0.248351, ,           1.6,      0.248351, ,           1.6,      0.248351, ,           1.6,      0.248351, , 
          1.8,     0.2570188, ,           1.8,     0.2570188, ,           1.8,     0.2570188, ,           1.8,     0.2570188, ,           1.8,     0.2570188, , 
            2,     0.2656778, ,             2,     0.2656778, ,             2,     0.2656778, ,             2,     0.2656778, ,             2,     0.2656778, , 
