Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.0595419, ,            -2,     0.0595419, ,            -2,     0.0595419, ,            -2,     0.0595419, ,            -2,     0.0595419, , 
         -1.8,    0.06973135, ,          -1.8,    0.06973135, ,          -1.8,    0.06973135, ,          -1.8,    0.06973135, ,          -1.8,    0.06973135, , 
         -1.6,    0.07991938, ,          -1.6,    0.07991938, ,          -1.6,    0.07991938, ,          -1.6,    0.07991938, ,          -1.6,    0.07991938, , 
         -1.4,     0.0901056, ,          -1.4,     0.0901056, ,          -1.4,     0.0901056, ,          -1.4,     0.0901056, ,          -1.4,     0.0901056, , 
         -1.2,     0.1002897, ,          -1.2,     0.1002897, ,          -1.2,     0.1002897, ,          -1.2,     0.1002897, ,          -1.2,     0.1002897, , 
           -1,     0.1104712, ,            -1,     0.1104712, ,            -1,     0.1104712, ,            -1,     0.1104712, ,            -1,     0.1104712, , 
         -0.8,     0.1206498, ,          -0.8,     0.1206498, ,          -0.8,     0.1206498, ,          -0.8,     0.1206498, ,          -0.8,     0.1206498, , 
         -0.6,     0.1308251, ,          -0.6,     0.1308251, ,          -0.6,     0.1308251, ,          -0.6,     0.1308251, ,          -0.6,     0.1308251, , 
         -0.4,     0.1409968, ,          -0.4,     0.1409968, ,          -0.4,     0.1409968, ,          -0.4,     0.1409968, ,          -0.4,     0.1409968, , 
         -0.2,     0.1511644, ,          -0.2,     0.1511644, ,          -0.2,     0.1511644, ,          -0.2,     0.1511644, ,          -0.2,     0.1511644, , 
            0,     0.1613277, ,             0,     0.1613277, ,             0,     0.1613277, ,             0,     0.1613277, ,             0,     0.1613277, , 
          0.2,     0.1714862, ,           0.2,     0.1714862, ,           0.2,     0.1714862, ,           0.2,     0.1714862, ,           0.2,     0.1714862, , 
          0.4,     0.1816396, ,           0.4,     0.1816396, ,           0.4,     0.1816396, ,           0.4,     0.1816396, ,           0.4,     0.1816396, , 
          0.6,     0.1917875, ,           0.6,     0.1917875, ,           0.6,     0.1917875, ,           0.6,     0.1917875, ,           0.6,     0.1917875, , 
          0.8,     0.2019295, ,           0.8,     0.2019295, ,           0.8,     0.2019295, ,           0.8,     0.2019295, ,           0.8,     0.2019295, , 
            1,     0.2120653, ,             1,     0.2120653, ,             1,     0.2120653, ,             1,     0.2120653, ,             1,     0.2120653, , 
          1.2,     0.2221946, ,           1.2,     0.2221946, ,           1.2,     0.2221946, ,           1.2,     0.2221946, ,           1.2,     0.2221946, , 
          1.4,     0.2323168, ,           1.4,     0.2323168, ,           1.4,     0.2323168, ,           1.4,     0.2323168, ,           1.4,     0.2323168, , 
          1.6,     0.2424318, ,           1.6,     0.2424318, ,           1.6,     0.2424318, ,           1.6,     0.2424318, ,           1.6,     0.2424318, , 
          1.8,     0.2525391, ,           1.8,     0.2525391, ,           1.8,     0.2525391, ,           1.8,     0.2525391, ,           1.8,     0.2525391, , 
            2,     0.2626383, ,             2,     0.2626383, ,             2,     0.2626383, ,             2,     0.2626383, ,             2,     0.2626383, , 
          2.2,     0.2727291, ,           2.2,     0.2727291, ,           2.2,     0.2727291, ,           2.2,     0.2727291, ,           2.2,     0.2727291, , 
          2.4,     0.2828111, ,           2.4,     0.2828111, ,           2.4,     0.2828111, ,           2.4,     0.2828111, ,           2.4,     0.2828111, , 
          2.6,      0.292884, ,           2.6,      0.292884, ,           2.6,      0.292884, ,           2.6,      0.292884, ,           2.6,      0.292884, , 
          2.8,     0.3029474, ,           2.8,     0.3029474, ,           2.8,     0.3029474, ,           2.8,     0.3029474, ,           2.8,     0.3029474, , 
            3,     0.3130009, ,             3,     0.3130009, ,             3,     0.3130009, ,             3,     0.3130009, ,             3,     0.3130009, , 
          3.2,     0.3230442, ,           3.2,     0.3230442, ,           3.2,     0.3230442, ,           3.2,     0.3230442, ,           3.2,     0.3230442, , 
          3.4,      0.333077, ,           3.4,      0.333077, ,           3.4,      0.333077, ,           3.4,      0.333077, ,           3.4,      0.333077, , 
          3.6,     0.3430988, ,           3.6,     0.3430988, ,           3.6,     0.3430988, ,           3.6,     0.3430988, ,           3.6,     0.3430988, , 
          3.8,     0.3531093, ,           3.8,     0.3531093, ,           3.8,     0.3531093, ,           3.8,     0.3531093, ,           3.8,     0.3531093, , 
            4,     0.3631082, ,             4,     0.3631082, ,             4,     0.3631082, ,             4,     0.3631082, ,             4,     0.3631082, , 
          4.2,      0.373095, ,           4.2,      0.373095, ,           4.2,      0.373095, ,           4.2,      0.373095, ,           4.2,      0.373095, , 
          4.4,     0.3830695, ,           4.4,     0.3830695, ,           4.4,     0.3830695, ,           4.4,     0.3830695, ,           4.4,     0.3830695, , 
          4.6,     0.3930313, ,           4.6,     0.3930313, ,           4.6,     0.3930313, ,           4.6,     0.3930313, ,           4.6,     0.3930313, , 
          4.8,       0.40298, ,           4.8,       0.40298, ,           4.8,       0.40298, ,           4.8,       0.40298, ,           4.8,       0.40298, , 
            5,     0.4129153, ,             5,     0.4129153, ,             5,     0.4129153, ,             5,     0.4129153, ,             5,     0.4129153, , 
          5.2,     0.4228369, ,           5.2,     0.4228369, ,           5.2,     0.4228369, ,           5.2,     0.4228369, ,           5.2,     0.4228369, , 
          5.4,     0.4327443, ,           5.4,     0.4327443, ,           5.4,     0.4327443, ,           5.4,     0.4327443, ,           5.4,     0.4327443, , 
          5.6,     0.4426373, ,           5.6,     0.4426373, ,           5.6,     0.4426373, ,           5.6,     0.4426373, ,           5.6,     0.4426373, , 

