Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,    0.04959875, ,            -2,    0.04959875, ,            -2,    0.04959875, ,            -2,    0.04959875, ,            -2,    0.04959875, , 
         -1.8,    0.06277923, ,          -1.8,    0.06277923, ,          -1.8,    0.06277923, ,          -1.8,    0.06277923, ,          -1.8,    0.06277923, , 
         -1.6,    0.07595887, ,          -1.6,    0.07595887, ,          -1.6,    0.07595887, ,          -1.6,    0.07595887, ,          -1.6,    0.07595887, , 
         -1.4,    0.08913724, ,          -1.4,    0.08913724, ,          -1.4,    0.08913724, ,          -1.4,    0.08913724, ,          -1.4,    0.08913724, , 
         -1.2,     0.1023139, ,          -1.2,     0.1023139, ,          -1.2,     0.1023139, ,          -1.2,     0.1023139, ,          -1.2,     0.1023139, , 
           -1,     0.1154885, ,            -1,     0.1154885, ,            -1,     0.1154885, ,            -1,     0.1154885, ,            -1,     0.1154885, , 
         -0.8,     0.1286606, ,          -0.8,     0.1286606, ,          -0.8,     0.1286606, ,          -0.8,     0.1286606, ,          -0.8,     0.1286606, , 
         -0.6,     0.1418298, ,          -0.6,     0.1418298, ,          -0.6,     0.1418298, ,          -0.6,     0.1418298, ,          -0.6,     0.1418298, , 
         -0.4,     0.1549957, ,          -0.4,     0.1549957, ,          -0.4,     0.1549957, ,          -0.4,     0.1549957, ,          -0.4,     0.1549957, , 
         -0.2,     0.1681578, ,          -0.2,     0.1681578, ,          -0.2,     0.1681578, ,          -0.2,     0.1681578, ,          -0.2,     0.1681578, , 
            0,     0.1813158, ,             0,     0.1813158, ,             0,     0.1813158, ,             0,     0.1813158, ,             0,     0.1813158, , 
          0.2,     0.1944692, ,           0.2,     0.1944692, ,           0.2,     0.1944692, ,           0.2,     0.1944692, ,           0.2,     0.1944692, , 
          0.4,     0.2076177, ,           0.4,     0.2076177, ,           0.4,     0.2076177, ,           0.4,     0.2076177, ,           0.4,     0.2076177, , 
          0.6,     0.2207608, ,           0.6,     0.2207608, ,           0.6,     0.2207608, ,           0.6,     0.2207608, ,           0.6,     0.2207608, , 
          0.8,     0.2338981, ,           0.8,     0.2338981, ,           0.8,     0.2338981, ,           0.8,     0.2338981, ,           0.8,     0.2338981, , 
            1,     0.2470292, ,             1,     0.2470292, ,             1,     0.2470292, ,             1,     0.2470292, ,             1,     0.2470292, , 
          1.2,     0.2601537, ,           1.2,     0.2601537, ,           1.2,     0.2601537, ,           1.2,     0.2601537, ,           1.2,     0.2601537, , 
          1.4,     0.2732712, ,           1.4,     0.2732712, ,           1.4,     0.2732712, ,           1.4,     0.2732712, ,           1.4,     0.2732712, , 
          1.6,     0.2863813, ,           1.6,     0.2863813, , , , ,           1.6,     0.2863813, ,           1.6,     0.2863813, , 
          1.8,     0.2994835, ,           1.8,     0.2994835, , , , ,           1.8,     0.2994835, ,           1.8,     0.2994835, , 
            2,     0.3125775, ,             2,     0.3125775, , , , ,             2,     0.3125775, ,             2,     0.3125775, , 
          2.2,     0.3256629, ,           2.2,     0.3256629, , , , ,           2.2,     0.3256629, ,           2.2,     0.3256629, , 
          2.4,     0.3387393, ,           2.4,     0.3387393, , , , ,           2.4,     0.3387393, ,           2.4,     0.3387393, , 
          2.6,     0.3518062, ,           2.6,     0.3518062, , , , ,           2.6,     0.3518062, ,           2.6,     0.3518062, , 
          2.8,     0.3648633, ,           2.8,     0.3648633, , , , ,           2.8,     0.3648633, ,           2.8,     0.3648633, , 
            3,     0.3779101, ,             3,     0.3779101, , , , ,             3,     0.3779101, ,             3,     0.3779101, , 
          3.2,     0.3909462, ,           3.2,     0.3909462, , , , ,           3.2,     0.3909462, ,           3.2,     0.3909462, , 
          3.4,     0.4039713, ,           3.4,     0.4039713, , , , ,           3.4,     0.4039713, ,           3.4,     0.4039713, , 
          3.6,     0.4169849, ,           3.6,     0.4169849, , , , ,           3.6,     0.4169849, ,           3.6,     0.4169849, , 
          3.8,     0.4299867, ,           3.8,     0.4299867, , , , ,           3.8,     0.4299867, ,           3.8,     0.4299867, , 
            4,     0.4429763, ,             4,     0.4429763, , , , ,             4,     0.4429763, ,             4,     0.4429763, , 
          4.2,     0.4559531, ,           4.2,     0.4559531, , , , ,           4.2,     0.4559531, ,           4.2,     0.4559531, , 
          4.4,      0.468917, ,           4.4,      0.468917, , , , ,           4.4,      0.468917, ,           4.4,      0.468917, , 
          4.6,     0.4818674, ,           4.6,     0.4818674, , , , ,           4.6,     0.4818674, ,           4.6,     0.4818674, , 
          4.8,     0.4948039, ,           4.8,     0.4948039, , , , ,           4.8,     0.4948039, ,           4.8,     0.4948039, , 
            5,     0.5077262, ,             5,     0.5077262, , , , ,             5,     0.5077262, ,             5,     0.5077262, , 
          5.2,     0.5206339, ,           5.2,     0.5206339, , , , ,           5.2,     0.5206339, ,           5.2,     0.5206339, , 
          5.4,     0.5335265, ,           5.4,     0.5335265, , , , ,           5.4,     0.5335265, ,           5.4,     0.5335265, , 
          5.6,     0.5464038, ,           5.6,     0.5464038, , , , ,           5.6,     0.5464038, ,           5.6,     0.5464038, , 
          5.8,     0.5592652, , , , , , , ,           5.8,     0.5592652, ,           5.8,     0.5592652, , 
            6,     0.5721105, , , , , , , ,             6,     0.5721105, ,             6,     0.5721105, , 
          6.2,     0.5849392, , , , , , , , , , , , , , 

