Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.6128942, ,            -2,     0.6128942, ,            -2,     0.6128942, ,            -2,     0.6128942, ,            -2,     0.6128942, , 
         -1.8,      0.628715, ,          -1.8,      0.628715, ,          -1.8,      0.628715, ,          -1.8,      0.628715, ,          -1.8,      0.628715, , 
         -1.6,     0.6445228, ,          -1.6,     0.6445228, ,          -1.6,     0.6445228, ,          -1.6,     0.6445228, ,          -1.6,     0.6445228, , 
         -1.4,     0.6603171, ,          -1.4,     0.6603171, ,          -1.4,     0.6603171, ,          -1.4,     0.6603171, ,          -1.4,     0.6603171, , 
         -1.2,     0.6760975, ,          -1.2,     0.6760975, ,          -1.2,     0.6760975, ,          -1.2,     0.6760975, ,          -1.2,     0.6760975, , 
           -1,     0.6918637, ,            -1,     0.6918637, ,            -1,     0.6918637, ,            -1,     0.6918637, ,            -1,     0.6918637, , 
         -0.8,     0.7076151, ,          -0.8,     0.7076151, ,          -0.8,     0.7076151, ,          -0.8,     0.7076151, ,          -0.8,     0.7076151, , 
         -0.6,     0.7233515, ,          -0.6,     0.7233515, ,          -0.6,     0.7233515, ,          -0.6,     0.7233515, ,          -0.6,     0.7233515, , 
         -0.4,     0.7390723, ,          -0.4,     0.7390723, ,          -0.4,     0.7390723, ,          -0.4,     0.7390723, ,          -0.4,     0.7390723, , 
         -0.2,     0.7547772, ,          -0.2,     0.7547772, ,          -0.2,     0.7547772, ,          -0.2,     0.7547772, ,          -0.2,     0.7547772, , 
            0,     0.7704659, ,             0,     0.7704659, ,             0,     0.7704659, ,             0,     0.7704659, ,             0,     0.7704659, , 
          0.2,     0.7861377, ,           0.2,     0.7861377, ,           0.2,     0.7861377, ,           0.2,     0.7861377, ,           0.2,     0.7861377, , 
          0.4,     0.8017925, ,           0.4,     0.8017925, ,           0.4,     0.8017925, ,           0.4,     0.8017925, ,           0.4,     0.8017925, , 
          0.6,     0.8174297, ,           0.6,     0.8174297, ,           0.6,     0.8174297, ,           0.6,     0.8174297, ,           0.6,     0.8174297, , 
          0.8,      0.833049, ,           0.8,      0.833049, ,           0.8,      0.833049, ,           0.8,      0.833049, ,           0.8,      0.833049, , 
            1,       0.84865, ,             1,       0.84865, ,             1,       0.84865, ,             1,       0.84865, ,             1,       0.84865, , 
          1.2,     0.8642322, ,           1.2,     0.8642322, ,           1.2,     0.8642322, ,           1.2,     0.8642322, ,           1.2,     0.8642322, , 
          1.4,     0.8797953, ,           1.4,     0.8797953, , , , ,           1.4,     0.8797953, ,           1.4,     0.8797953, , 
          1.6,     0.8953389, ,           1.6,     0.8953389, , , , ,           1.6,     0.8953389, ,           1.6,     0.8953389, , 
          1.8,     0.9108625, ,           1.8,     0.9108625, , , , ,           1.8,     0.9108625, ,           1.8,     0.9108625, , 
            2,     0.9263659, ,             2,     0.9263659, , , , ,             2,     0.9263659, ,             2,     0.9263659, , 
          2.2,     0.9418485, ,           2.2,     0.9418485, , , , ,           2.2,     0.9418485, ,           2.2,     0.9418485, , 
          2.4,       0.95731, ,           2.4,       0.95731, , , , ,           2.4,       0.95731, ,           2.4,       0.95731, , 
          2.6,       0.97275, ,           2.6,       0.97275, , , , ,           2.6,       0.97275, ,           2.6,       0.97275, , 
          2.8,     0.9881681, ,           2.8,     0.9881681, , , , ,           2.8,     0.9881681, ,           2.8,     0.9881681, , 

