Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.3491713, ,            -1,     0.3491713, ,            -1,     0.3491713, ,            -1,     0.3491713, ,            -1,     0.3491713, ,            -1,     0.3491713, ,            -1,     0.3491713, ,            -1,     0.3491713, ,            -1,     0.3491713, , 
         -0.8,     0.3644677, ,          -0.8,     0.3644677, ,          -0.8,     0.3644677, ,          -0.8,     0.3644677, ,          -0.8,     0.3644677, ,          -0.8,     0.3644677, ,          -0.8,     0.3644677, ,          -0.8,     0.3644677, ,          -0.8,     0.3644677, , 
         -0.6,     0.3797565, ,          -0.6,     0.3797565, ,          -0.6,     0.3797565, ,          -0.6,     0.3797565, ,          -0.6,     0.3797565, ,          -0.6,     0.3797565, ,          -0.6,     0.3797565, ,          -0.6,     0.3797565, ,          -0.6,     0.3797565, , 
         -0.4,     0.3950374, ,          -0.4,     0.3950374, ,          -0.4,     0.3950374, ,          -0.4,     0.3950374, ,          -0.4,     0.3950374, ,          -0.4,     0.3950374, ,          -0.4,     0.3950374, ,          -0.4,     0.3950374, ,          -0.4,     0.3950374, , 
         -0.2,       0.41031, ,          -0.2,       0.41031, ,          -0.2,       0.41031, ,          -0.2,       0.41031, ,          -0.2,       0.41031, ,          -0.2,       0.41031, ,          -0.2,       0.41031, ,          -0.2,       0.41031, ,          -0.2,       0.41031, , 
            0,     0.4255738, ,             0,     0.4255738, ,             0,     0.4255738, ,             0,     0.4255738, ,             0,     0.4255738, ,             0,     0.4255738, ,             0,     0.4255738, ,             0,     0.4255738, ,             0,     0.4255738, , 
          0.2,     0.4408285, ,           0.2,     0.4408285, ,           0.2,     0.4408285, ,           0.2,     0.4408285, ,           0.2,     0.4408285, ,           0.2,     0.4408285, ,           0.2,     0.4408285, ,           0.2,     0.4408285, ,           0.2,     0.4408285, , 
          0.4,     0.4560737, ,           0.4,     0.4560737, ,           0.4,     0.4560737, ,           0.4,     0.4560737, ,           0.4,     0.4560737, ,           0.4,     0.4560737, ,           0.4,     0.4560737, ,           0.4,     0.4560737, ,           0.4,     0.4560737, , 
          0.6,     0.4713089, ,           0.6,     0.4713089, ,           0.6,     0.4713089, ,           0.6,     0.4713089, ,           0.6,     0.4713089, ,           0.6,     0.4713089, ,           0.6,     0.4713089, ,           0.6,     0.4713089, ,           0.6,     0.4713089, , 
          0.8,     0.4865338, ,           0.8,     0.4865338, ,           0.8,     0.4865338, ,           0.8,     0.4865338, ,           0.8,     0.4865338, ,           0.8,     0.4865338, ,           0.8,     0.4865338, ,           0.8,     0.4865338, ,           0.8,     0.4865338, , 
